ticker,composite_rank,composite_score,z_score,expected_excess_return,volatility,drawdown,cluster_id,defensive_multiplier,defensive_bucket,defensive_notes,severity,stage_bucket,market_cap_bucket,rankable,momentum_score,momentum_window,momentum_alpha,catalyst_score,catalyst_effective_score,catalyst_proximity_score,smart_money_score,smart_money_overlap,smart_money_tier1_holders,short_interest_score,short_interest_crowding,short_interest_squeeze,valuation_score,valuation_method,valuation_confidence,partnership_score,partnership_strength,partnership_top_partners,fda_designation_score,fda_designations,competitive_intensity_score,competitive_crowding_level,pipeline_diversity_score,pipeline_risk_profile,confidence_overall,confidence_financial,confidence_clinical,confidence_catalyst,confidence_pos
ADMA,198,28.24,-0.4114,-0.0329,0.4754,-0.201668,2,1.00,neutral,,none,late,mid,True,16.69,60,-0.2338,50.00,50.00,0,48.00,2,Perceptive Advisors; Tang Capital Partners,63.00,LOW,LOW,12.86,ev_cfo,0.8000,50,unknown,,50,,75.0,uncrowded,75.0,diversified,0.83500,0.95,0.95,0.45,0.7
KALV,199,28.21,-0.4203,-0.0336,0.6376,-0.116203,2,1.00,neutral,,sev1,late,small,True,50.18,60,0.0014,50.00,50.00,0,50.00,0,,74.00,HIGH,HIGH,76.90,mcap_per_trial,0.8000,50,unknown,,50,,100.0,crowded,80.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.7
OLMA,200,28.09,-0.3761,-0.0301,2.891,-0.292492,2,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97,none,late,mid,True,92.75,60,2.1103,73.70,57.61,20.07,58.80,6,Deep Track Capital; Ghost Tree Capital; Logos Global Management,60.00,LOW,LOW,28.95,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,72.0,diversified,0.83500,0.95,0.95,0.45,0.7
AQST,201,27.94,-0.0981,-0.0078,0.9486,-0.491202,2,0.84778000,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_mult_drawdown_penalty_0.92,none,late,small,True,7.25,60,-0.6088,50.00,50.00,0,68.40,8,EcoR1 Capital; Perceptive Advisors; RTW Investments; Samsara BioCapital,64.00,MEDIUM,HIGH,79.82,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,79.0,diversified,0.83500,0.95,0.95,0.45,0.7
TECX,202,27.94,-0.4472,-0.0358,0.7014,-0.088073,3,1.00,neutral,def_skip_not_elite_vol,none,mid,small,True,19.89,60,-0.2113,50.00,50.00,0,57.60,4,Baker Bros Advisors; Sectoral Asset Management,91.00,HIGH,HIGH,50,neutral,0.2,50,unknown,,50,,100.0,highly_crowded,35.0,single_asset,0.74500,0.95,0.85,0.45,0.7
NTRA,203,27.92,-0.5873,-0.047,0.3255,-0.069261,1,1.1000,good,def_mult_good_1.10,none,early,large,True,54.66,60,0.0345,50.00,50.00,0,51.70,4,Orbimed Advisors; RTW Investments; Sofinnova Investments,54.00,LOW,LOW,12.86,ev_cfo,0.8000,50,unknown,,50,,20.0,uncrowded,35.0,single_asset,0.80000,0.95,0.85,0.45,0.7
TARA,204,27.91,-0.4928,-0.0394,0.998637,-0.038360,2,1.018500,neutral,def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,none,late,small,True,92.75,60,0.4453,50.00,50.00,0,54.00,1,Baker Bros Advisors,50,UNKNOWN,UNKNOWN,71.64,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,75.0,diversified,0.83500,0.95,0.95,0.45,0.7
SERA,205,27.82,-0.3937,-0.0315,0.804775,-0.186992,1,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97,none,early,micro,True,17.72,60,-0.2265,50.00,50.00,0,54.00,1,Baker Bros Advisors,50,UNKNOWN,UNKNOWN,90.00,mcap_per_trial,0.8000,50,unknown,,50,,10.0,uncrowded,60.0,focused,0.83500,0.95,0.95,0.45,0.7
CDXS,206,27.66,-0.2813,-0.0225,0.7465,-0.436709,1,0.9200,penalty,def_mult_drawdown_penalty_0.92,sev1,early,micro,True,7.25,60,-0.6332,50.00,50.00,0,51.43,5,Opaleye Management,61.00,LOW,LOW,50,neutral,0.2,50,unknown,,50,,100.0,highly_crowded,42.0,concentrated,0.74500,0.95,0.85,0.45,0.7
TCRX,207,27.66,-0.2056,-0.0164,1.208239,-0.422680,1,0.892400,penalty,def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,sev1,early,micro,True,7.25,60,-0.5271,50.00,50.00,0,54.00,1,Baker Bros Advisors,50,UNKNOWN,UNKNOWN,90.00,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,80.0,diversified,0.83500,0.95,0.95,0.45,0.7
IMVT,208,27.47,-0.4836,-0.0387,0.5723,-0.048838,2,1.00,neutral,,none,late,mid,True,53.82,60,0.0283,73.70,57.61,20.07,54.30,4,Baker Bros Advisors; Perceptive Advisors; Rock Springs Capital Management,61.00,MEDIUM,MODERATE,34.21,mcap_per_trial,0.8000,50.75,strong,Roche,67.0,FT; BTD,75.0,uncrowded,79.0,broad_portfolio,0.83000,0.95,0.95,0.45,0.7
LBRX,209,27.35,-0.4292,-0.0343,0.805430,-0.111669,2,0.9700,penalty,def_corr_missing; def_mult_high_vol_0.97; def_cache_insufficient_rows_120,none,late,small,True,61.02,60,0.0918,50.00,50.00,0,62.00,3,Acuta Capital Partners; Baker Bros Advisors; RA Capital Management,50,UNKNOWN,UNKNOWN,53.51,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.82000,0.95,0.95,0.45,0.7
ALVO,210,27.23,-0.4382,-0.0351,0.9498,-0.310458,2,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_warn_drawdown_gt_30pct,none,late,small,True,7.25,60,-0.3198,50.00,50.00,0,50.00,0,,65.00,LOW,LOW,20.30,ev_revenue,0.8000,50,unknown,,50,,100.0,highly_crowded,79.0,broad_portfolio,0.74500,0.65,0.95,0.45,0.7
RVMD,211,27.22,-0.5394,-0.0432,0.4254,-0.214245,2,1.0500,neutral,def_mult_momentum_bonus_1.05,none,late,large,True,92.75,60,0.6528,50.00,38.43,11.43,71.90,8,Acuta Capital Partners; Baker Bros Advisors; Casdin Capital; Deerfield Management; Opaleye Management; Rock Springs Capital Management; Tang Capital Partners,65.00,LOW,LOW,10.00,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,72.0,diversified,0.83500,0.95,0.95,0.45,0.7
NGNE,212,27.14,-0.2728,-0.0218,0.823,-0.420023,2,0.892400,penalty,def_mult_high_vol_0.97; def_mult_drawdown_penalty_0.92,none,late,small,True,7.25,60,-0.4894,50.00,50.00,0,71.00,6,Baker Bros Advisors; Casdin Capital; EcoR1 Capital; RTW Investments; Redmile Group; Rock Springs Capital Management,80.00,MEDIUM,HIGH,63.45,mcap_per_trial,0.8000,50,unknown,,50,,75.0,uncrowded,61.0,focused,0.83500,0.95,0.95,0.45,0.7
FDMT,213,27.01,-0.4563,-0.0365,0.8446,-0.261578,2,0.9700,penalty,def_mult_high_vol_0.97,none,late,small,True,26.51,60,-0.1648,50.00,50.00,0,50.00,1,RA Capital Management,59.00,MEDIUM,MODERATE,72.22,mcap_per_trial,0.8000,50,unknown,,50,,75.0,uncrowded,76.0,diversified,0.83500,0.95,0.95,0.45,0.7
ZBIO,214,26.93,-0.1475,-0.0118,1.5048,-0.535094,2,0.84778000,penalty,def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_mult_drawdown_penalty_0.92,none,late,small,True,7.25,60,-0.3992,86.48,65.84,17.69,61.20,4,Deerfield Management; Rock Springs Capital Management; Sectoral Asset Management,69.00,LOW,MODERATE,52.92,mcap_per_trial,0.8000,50,unknown,,50,,75.0,uncrowded,82.0,diversified,0.83500,0.95,0.95,0.45,0.7
CLLS,215,26.89,-0.4744,-0.038,0.8122,-0.242374,1,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97,none,early,small,True,52.44,60,0.0181,50.00,50.00,0,50.00,0,,38.00,LOW,LOW,68.33,mcap_per_trial,0.8000,50,unknown,,50,,75.0,uncrowded,63.0,focused,0.74000,0.65,0.95,0.45,0.7
ILMN,216,26.38,-0.6167,-0.0493,0.6123,-0.012082,1,1.0500,neutral,def_skip_not_elite_vol; def_mult_momentum_bonus_1.05,none,early,large,True,61.55,60,0.0856,50.00,50.00,0,50.00,5,Casdin Capital; Sectoral Asset Management,60.00,LOW,LOW,43.57,ev_cfo,0.8000,50,unknown,,50,,20.0,uncrowded,35.0,single_asset,0.80000,0.95,0.85,0.45,0.7
TNGX,217,26.37,-0.5584,-0.0447,0.8943,-0.089162,1,1.018500,neutral,def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,sev1,early,small,True,92.75,60,0.3061,50.00,50.00,0,60.90,4,Bain Capital Life Sciences; EcoR1 Capital; RA Capital Management,71.00,HIGH,HIGH,41.67,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,60.0,focused,0.83500,0.95,0.95,0.45,0.7
DNTH,218,26.22,-0.6266,-0.0501,0.645663,-0.046437,2,1.0500,neutral,def_skip_vol_too_high; def_mult_momentum_bonus_1.05,none,late,mid,True,92.75,60,0.5160,50.00,50.00,0,62.00,3,Acuta Capital Partners; Baker Bros Advisors; RA Capital Management,50,UNKNOWN,UNKNOWN,12.57,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,64.0,focused,0.80500,0.95,0.85,0.45,0.7
CSTL,219,26.11,-0.53,-0.0424,0.5471,-0.044029,2,1.00,neutral,def_skip_not_elite_vol,none,late,small,True,92.75,60,0.4038,50.00,50.00,0,50.00,0,,68.00,LOW,LOW,52.14,ev_cfo,0.8000,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.7
ANNX,220,25.96,-0.5776,-0.0462,0.9497,-0.080460,1,1.018500,neutral,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,sev1,early,small,True,92.75,60,0.8411,50.00,50.00,0,55.71,5,Ghost Tree Capital; Opaleye Management,57.00,LOW,MODERATE,50,neutral,0.2,50,unknown,,50,,100.0,highly_crowded,35.0,single_asset,0.74500,0.95,0.85,0.45,0.7
CCCC,221,25.90,-0.5489,-0.0439,0.7106,-0.279359,3,1.00,neutral,def_skip_not_elite_vol,none,mid,micro,True,7.25,60,-0.3736,50.00,50.00,0,59.90,4,Bain Capital Life Sciences; Orbimed Advisors; Tang Capital Partners,48.00,LOW,LOW,61.86,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,57.0,focused,0.80500,0.95,0.85,0.45,0.7
VTYX,222,25.80,-0.597,-0.0478,1.2298,-0.004982,3,1.018500,neutral,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,none,mid,small,True,92.75,60,1.4108,50.00,50.00,0,54.00,1,Baker Bros Advisors,44.00,LOW,LOW,22.88,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,63.0,focused,0.80500,0.95,0.85,0.45,0.7
PEPG,223,25.36,-0.5207,-0.0417,0.9917,-0.276848,3,0.9700,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97,none,mid,small,True,92.75,60,0.9484,50.00,50.00,0,66.00,5,EcoR1 Capital; Opaleye Management; Perceptive Advisors; RA Capital Management; RTW Investments,48.00,LOW,LOW,58.47,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,64.0,focused,0.83500,0.95,0.95,0.45,0.7
CVAC,224,25.33,-1.0727,-0.0858,0.3361,-0.151184,2,1.4000,elite,def_mult_elite_1.40,none,late,small,True,7.25,60,-0.3629,96.00,78.79,38.64,50.00,0,,65.00,LOW,LOW,74.56,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,86.0,broad_portfolio,0.78500,0.65,0.95,0.65,0.7
MNMD,225,25.24,-0.6567,-0.0525,0.6415,0.000000,2,1.0500,neutral,def_skip_vol_too_high; def_mult_momentum_bonus_1.05,none,late,small,True,74.72,60,0.1735,50.00,50.00,0,50.00,0,,52.00,MEDIUM,MODERATE,37.13,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.83500,0.95,0.95,0.45,0.7
OCS,226,25.14,-0.6668,-0.0533,0.455946,0.000000,2,1.0500,neutral,def_skip_not_elite_vol; def_mult_momentum_bonus_1.05,none,late,small,True,80.71,60,0.2155,70.00,59.07,33.55,54.00,1,Acuta Capital Partners,50,UNKNOWN,UNKNOWN,12.86,ev_cfo,0.8000,50,unknown,,50,,75.0,uncrowded,72.0,diversified,0.83500,0.95,0.95,0.45,0.7
LGND,227,24.95,-0.7726,-0.0618,0.2960,-0.075852,2,1.1000,good,def_mult_good_1.10,none,late,mid,True,31.11,60,-0.1399,50.00,50.00,0,50.00,0,,55.00,LOW,LOW,12.86,ev_cfo,0.8000,50,unknown,,50,,90.0,moderate,84.0,diversified,0.83000,0.95,0.95,0.45,0.7
LYEL,228,24.77,-0.502,-0.0402,0.9083,-0.369689,2,0.921500,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_warn_drawdown_gt_30pct,none,late,small,True,92.75,60,0.3210,50.00,50.00,0,50.00,0,,44.00,LOW,LOW,58.77,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,71.0,focused,0.83500,0.95,0.95,0.45,0.7
NKTX,229,24.74,-0.6874,-0.055,0.471871,0.000000,3,1.0500,neutral,def_mult_momentum_bonus_1.05,none,mid,micro,True,52.93,60,0.0217,50.00,50.00,0,54.00,1,RA Capital Management,50,UNKNOWN,UNKNOWN,73.73,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,70.0,focused,0.83000,0.95,0.95,0.45,0.7
FULC,230,24.63,-0.6365,-0.0509,1.1313,-0.264384,2,0.999100,neutral,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_rsi_oversold_1.03,none,late,small,True,56.05,60,0.0448,50.00,50.00,0,57.00,2,Acuta Capital Partners; RA Capital Management,68.00,LOW,LOW,58.19,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,79.0,diversified,0.83000,0.95,0.95,0.45,0.7
ELDN,231,24.62,-0.5113,-0.0409,1.601567,-0.495413,3,0.93702000,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_mult_drawdown_penalty_0.92,sev1,mid,micro,True,7.25,60,-0.4504,50.00,50.00,0,54.00,1,RA Capital Management,50,UNKNOWN,UNKNOWN,83.90,mcap_per_trial,0.8000,50,unknown,,50,,90.0,moderate,71.0,diversified,0.83500,0.95,0.95,0.45,0.7
NUVB,232,24.62,-0.3586,-0.0287,1.2485,-0.411950,2,0.84778000,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_penalty_0.95; def_mult_drawdown_penalty_0.92,none,late,small,True,69.60,60,0.1452,50.00,50.00,0,54.00,1,Palo Alto Investors,82.00,MEDIUM,MODERATE,50.00,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,79.0,diversified,0.83000,0.95,0.95,0.45,0.7
AUTL,233,24.56,-0.6068,-0.0485,0.8814,-0.297500,3,0.9700,penalty,def_skip_vol_too_high; def_mult_high_vol_0.97,sev1,mid,small,True,7.25,60,-0.4645,50.00,50.00,0,48.57,4,Deep Track Capital,64.00,LOW,LOW,75.42,mcap_per_trial,0.8000,28.15,moderate,Carisma Therapeutics,50,,100.0,highly_crowded,80.0,diversified,0.83500,0.95,0.95,0.45,0.7
AVBP,234,24.47,-0.6466,-0.0517,0.6474,-0.082937,2,1.00,neutral,,none,late,small,True,46.90,60,-0.0230,50.00,50.00,0,53.00,2,Orbimed Advisors; Sofinnova Investments,80.00,MEDIUM,HIGH,37.72,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,64.0,focused,0.83000,0.95,0.95,0.45,0.7
PYXS,235,24.03,-0.568,-0.0454,1.6279,-0.715356,1,0.93702000,penalty,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05; def_mult_drawdown_penalty_0.92,sev1,early,micro,True,7.25,60,-0.3429,50.00,50.00,0,61.00,3,Palo Alto Investors; Perceptive Advisors; Tang Capital Partners,68.00,LOW,LOW,90.00,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,45.0,concentrated,0.80500,0.95,0.85,0.45,0.7
PGEN,236,23.92,-0.6977,-0.0558,0.8424,-0.034694,2,1.018500,neutral,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,sev1,late,small,True,92.75,60,0.3112,50.00,50.00,0,50.00,0,,59.00,MEDIUM,MODERATE,34.80,mcap_per_trial,0.8000,50,unknown,,50,,75.0,uncrowded,70.0,focused,0.83500,0.95,0.95,0.45,0.7
VKTX,237,23.44,-0.7082,-0.0567,0.611615,-0.230015,2,1.00,neutral,,sev1,late,mid,True,7.25,60,-0.3819,50.00,50.00,0,65.20,6,Baker Bros Advisors; Deerfield Management; Perceptive Advisors; Tang Capital Partners,50,UNKNOWN,UNKNOWN,26.61,mcap_per_trial,0.8000,50,unknown,,50,,75.0,uncrowded,79.0,diversified,0.83500,0.95,0.95,0.45,0.7
ATAI,238,23.41,-0.7187,-0.0575,0.5965,-0.332192,3,1.00,neutral,def_skip_not_elite_vol; def_warn_drawdown_gt_30pct,none,mid,small,True,7.25,60,-0.3984,88.80,77.57,51.37,50.00,0,,50.00,LOW,LOW,16.10,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,64.0,focused,0.84500,0.95,0.85,0.65,0.7
IKT,239,23.36,-0.7293,-0.0583,0.759065,-0.175610,2,1.00,neutral,def_skip_not_elite_vol,none,late,micro,True,26.72,60,-0.1634,50.00,50.00,0,54.00,1,Perceptive Advisors,50,UNKNOWN,UNKNOWN,71.05,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,71.0,focused,0.80500,0.95,0.85,0.45,0.7
ENGN,240,23.23,-0.7617,-0.0609,1.120181,-0.087099,3,1.018500,neutral,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,none,mid,small,True,92.75,60,0.7154,50.00,50.00,0,58.00,2,Cormorant Asset Management; Perceptive Advisors,50,UNKNOWN,UNKNOWN,50,neutral,0.2,50,unknown,,50,,100.0,highly_crowded,35.0,single_asset,0.74500,0.95,0.85,0.45,0.7
OBIO,241,23.22,-0.74,-0.0592,0.7566,-0.259813,1,1.00,neutral,def_skip_vol_too_high,none,early,micro,True,35.63,60,-0.1064,50.00,50.00,0,52.00,2,Perceptive Advisors; RTW Investments,53.00,LOW,LOW,50,neutral,0.2,50,unknown,,50,,100.0,highly_crowded,53.0,focused,0.74000,0.95,0.85,0.45,0.7
ARTV,242,23.06,-0.7837,-0.0627,1.769247,-0.230159,3,1.018500,neutral,def_skip_not_elite_vol; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,sev1,mid,micro,True,67.26,60,0.1278,50.00,50.00,0,55.71,3,RA Capital Management,50,UNKNOWN,UNKNOWN,90.00,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,75.0,diversified,0.83000,0.95,0.95,0.45,0.7
INBX,243,22.94,-0.7508,-0.0601,0.7023,-0.219228,3,1.00,neutral,def_skip_not_elite_vol,sev1,mid,small,True,92.75,60,0.4362,50.00,50.00,0,61.00,3,Acuta Capital Partners; Perceptive Advisors; Sofinnova Investments,55.00,MEDIUM,MODERATE,43.22,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.83500,0.95,0.95,0.45,0.7
SRRK,244,22.27,-0.7948,-0.0636,0.7098,-0.080193,2,1.00,neutral,,sev1,late,mid,True,68.65,60,0.1382,50.00,50.00,0,50.00,0,,84.00,MEDIUM,HIGH,14.33,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,82.0,diversified,0.83000,0.95,0.95,0.45,0.7
BDTX,245,21.91,-0.6771,-0.0542,0.7908,-0.469199,3,0.9200,penalty,def_skip_vol_too_high; def_mult_drawdown_penalty_0.92,none,mid,micro,True,7.25,60,-0.3738,50.00,50.00,0,50.00,0,,75.00,LOW,LOW,90.00,ev_cfo,0.8000,50,unknown,,50,,100.0,highly_crowded,46.0,concentrated,0.80500,0.95,0.85,0.45,0.7
NTLA,246,21.81,-0.8405,-0.0672,1.2984,-0.110692,1,1.018500,neutral,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,sev1,early,small,True,51.59,60,0.0117,50.00,50.00,0,55.71,5,Baker Bros Advisors,94.00,HIGH,EXTREME,50,neutral,0.2,48.08,exceptional,Regeneron,50,,100.0,highly_crowded,35.0,single_asset,0.74000,0.95,0.85,0.45,0.7
STOK,247,21.76,-0.8174,-0.0654,0.7422,-0.162124,2,1.00,neutral,,none,late,small,True,64.57,60,0.1079,50.00,50.00,0,67.80,8,Baker Bros Advisors; Opaleye Management; Palo Alto Investors; RTW Investments; Redmile Group; Tang Capital Partners,80.00,MEDIUM,HIGH,66.43,ev_cfo,0.8000,50,unknown,,50,,10.0,uncrowded,68.0,focused,0.80000,0.95,0.85,0.45,0.7
PSNL,248,21.70,-0.8521,-0.0682,1.0777,-0.091884,1,1.018500,neutral,def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,none,early,small,True,88.04,60,0.2669,50.00,50.00,0,50.00,0,,62.00,LOW,MODERATE,50,neutral,0.2,50,unknown,,50,,100.0,highly_crowded,35.0,single_asset,0.74500,0.95,0.85,0.45,0.7
KRYS,249,21.47,-0.8289,-0.0663,0.3475,-0.052855,1,1.00,neutral,def_corr_placeholder_0.50,none,early,mid,True,90.53,60,0.2844,80.00,68.61,42.04,65.50,7,Acuta Capital Partners; Orbimed Advisors; Perceptive Advisors; Redmile Group,75.00,MEDIUM,MODERATE,12.86,ev_cfo,0.8000,50,unknown,,71.0,BTD; ODD,25.0,uncrowded,35.0,single_asset,0.84500,0.95,0.85,0.65,0.7
APGE,250,21.21,-0.8639,-0.0691,0.4778,-0.132961,3,1.00,neutral,,none,mid,mid,True,80.75,60,0.2158,50.00,50.00,0,58.00,5,Opaleye Management; Perceptive Advisors; RTW Investments; Sofinnova Investments; Tang Capital Partners,75.00,MEDIUM,HIGH,10.00,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.83500,0.95,0.95,0.45,0.7
ZVRA,251,21.00,-0.8759,-0.0701,0.4964,-0.125367,2,1.00,neutral,def_skip_not_elite_vol,none,late,small,True,7.25,60,-0.3747,50.00,50.00,0,50.00,0,,77.00,LOW,MODERATE,49.42,mcap_per_trial,0.8000,50,unknown,,50,,60.0,uncrowded,72.0,diversified,0.83500,0.95,0.95,0.45,0.7
HUMA,252,20.30,-0.8061,-0.0645,0.7852,-0.406407,1,0.9200,penalty,def_skip_not_elite_vol; def_mult_drawdown_penalty_0.92,sev1,early,micro,True,7.25,60,-0.5989,50.00,50.00,0,50.00,0,,68.00,MEDIUM,HIGH,50,neutral,0.2,50,unknown,,50,,10.0,uncrowded,35.0,single_asset,0.74500,0.95,0.85,0.45,0.7
NUVL,253,20.17,-0.9001,-0.072,0.5143,-0.085945,2,1.00,neutral,,none,late,mid,True,40.72,60,-0.0688,73.70,57.61,20.07,62.70,6,Baker Bros Advisors; Deerfield Management; Perceptive Advisors; RA Capital Management; Tang Capital Partners,67.00,LOW,MODERATE,10.00,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,76.0,diversified,0.83000,0.95,0.95,0.45,0.7
GMAB,254,20.01,-1.0583,-0.0847,0.3342,-0.026599,2,1.1000,good,def_mult_good_1.10,none,late,large,True,55.08,60,0.0376,50.00,50.00,0,53.60,4,Avidity Partners Management; Deep Track Capital,57.00,LOW,LOW,90.00,ev_revenue,0.8000,50,unknown,,50,,100.0,highly_crowded,80.0,broad_portfolio,0.74000,0.65,0.95,0.45,0.7
PHVS,255,19.67,-0.9374,-0.075,0.7535,-0.054316,2,1.00,neutral,,none,late,small,True,49.25,60,-0.0056,50.00,50.00,0,66.00,4,Baker Bros Advisors; Cormorant Asset Management; Rock Springs Capital Management; Sofinnova Investments,48.00,LOW,LOW,35.96,mcap_per_trial,0.8000,50,unknown,,50,,90.0,moderate,72.0,diversified,0.74000,0.65,0.95,0.45,0.7
ADCT,256,19.57,-0.9631,-0.077,0.7505,-0.257261,3,1.00,neutral,def_skip_not_elite_vol,none,mid,small,True,14.06,60,-0.2522,50.00,50.00,0,51.00,1,Opaleye Management,71.00,LOW,LOW,50,neutral,0.2,50,unknown,,50,,100.0,highly_crowded,46.0,concentrated,0.74500,0.95,0.85,0.45,0.7
VCYT,257,19.29,-0.9761,-0.0781,0.6453,-0.208991,1,1.00,neutral,def_skip_not_elite_vol,none,early,mid,True,38.20,60,-0.0874,50.00,50.00,0,50.80,6,Casdin Capital; Deerfield Management,69.00,LOW,LOW,40.71,ev_cfo,0.8000,50,unknown,,50,,100.0,highly_crowded,35.0,single_asset,0.80000,0.95,0.85,0.45,0.7
TEM,258,18.95,-1.0028,-0.0802,0.5816,-0.256427,1,1.00,neutral,,none,early,large,True,7.25,60,-0.3026,50.00,50.00,0,57.00,3,Casdin Capital; Perceptive Advisors; RTW Investments,65.00,MEDIUM,MODERATE,21.29,ev_revenue,0.8000,50,unknown,,50,,20.0,uncrowded,50.0,focused,0.80500,0.95,0.85,0.45,0.7
RGEN,259,18.74,-0.9894,-0.0792,0.4218,-0.066672,2,0.9800,neutral,def_mult_rsi_overbought_0.98,none,late,mid,True,40.21,60,-0.0725,50.00,50.00,0,54.29,6,Avidity Partners Management; Perceptive Advisors,65.00,LOW,LOW,12.86,ev_cfo,0.8000,50,unknown,,50,,75.0,uncrowded,76.0,diversified,0.83000,0.95,0.95,0.45,0.7
KURA,260,18.69,-0.9248,-0.074,0.617,-0.326606,2,0.9500,penalty,def_mult_momentum_penalty_0.95; def_warn_drawdown_gt_30pct,sev1,late,small,True,18.87,60,-0.2185,50.00,50.00,0,54.00,1,EcoR1 Capital,57.00,LOW,MODERATE,83.92,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,83.0,broad_portfolio,0.83500,0.95,0.95,0.45,0.7
RAPT,261,18.67,-1.0302,-0.0824,1.4599,0.000000,3,1.018500,neutral,def_skip_vol_too_high; def_mult_high_vol_0.97; def_mult_momentum_bonus_1.05,none,mid,small,True,92.75,60,1.8502,50.00,50.00,0,64.00,6,Deep Track Capital; Perceptive Advisors; RTW Investments,44.00,LOW,LOW,38.14,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,78.0,diversified,0.83500,0.95,0.95,0.45,0.7
CRVS,262,18.44,-1.1174,-0.0894,0.6118,-0.134796,2,1.081500,good,def_mult_momentum_bonus_1.05; def_mult_rsi_oversold_1.03,none,late,small,True,92.75,60,2.3297,50.00,50.00,0,58.00,2,Perceptive Advisors; RTW Investments,62.00,MEDIUM,HIGH,40.06,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,78.0,diversified,0.83500,0.95,0.95,0.45,0.7
CRBU,263,18.26,-1.0164,-0.0813,0.8544,-0.374486,1,0.9700,penalty,def_mult_high_vol_0.97; def_warn_drawdown_gt_30pct,sev1,early,micro,True,7.25,60,-0.4694,50.00,50.00,0,50.00,0,,51.00,LOW,LOW,75.00,mcap_per_trial,0.8000,50,unknown,,50,,100.0,highly_crowded,67.0,focused,0.80500,0.95,0.85,0.45,0.7
