date,ticker,adj_close
2023-12-26,BLUE,0.61
2023-12-26,FOLD,5.75
2023-12-26,ACAD,3.98
2023-12-26,HALO,197.41
2023-12-26,KRTX,26.97
2023-12-26,IMVT,113.17
2023-12-26,ARWR,395.43
2023-12-26,PCVX,68.93
2023-12-26,BEAM,1.67
2023-12-26,EDIT,0.74
2023-12-27,AMGN,435.04
2023-12-27,GILD,85.39
2023-12-27,VRTX,469.21
2023-12-27,REGN,1203.19
2023-12-27,BIIB,368.95
2023-12-27,ALNY,106.42
2023-12-27,BMRN,82.02
2023-12-27,SGEN,248.98
2023-12-27,INCY,20.78
2023-12-27,EXEL,59.49
2023-12-27,MRNA,225.03
2023-12-27,BNTX,25.65
2023-12-27,IONS,32.19
2023-12-27,SRPT,55.77
2023-12-27,RARE,13.42
2023-12-27,BLUE,0.60
2023-12-27,FOLD,6.00
2023-12-27,ACAD,3.93
2023-12-27,HALO,207.11
2023-12-27,KRTX,27.27
2023-12-27,IMVT,114.10
2023-12-27,ARWR,390.30
2023-12-27,PCVX,65.37
2023-12-27,BEAM,1.68
2023-12-27,EDIT,0.81
2023-12-28,AMGN,424.23
2023-12-28,GILD,87.60
2023-12-28,VRTX,472.96
2023-12-28,REGN,1170.75
2023-12-28,BIIB,383.23
2023-12-28,ALNY,105.47
2023-12-28,BMRN,82.05
2023-12-28,SGEN,241.21
2023-12-28,INCY,20.83
2023-12-28,EXEL,60.62
2023-12-28,MRNA,239.01
2023-12-28,BNTX,21.47
2023-12-28,IONS,31.78
2023-12-28,SRPT,52.94
2023-12-28,RARE,13.31
2023-12-28,BLUE,0.59
2023-12-28,FOLD,6.43
2023-12-28,ACAD,4.04
2023-12-28,HALO,203.90
2023-12-28,KRTX,27.10
2023-12-28,IMVT,108.54
2023-12-28,ARWR,403.85
2023-12-28,PCVX,63.16
2023-12-28,BEAM,1.63
2023-12-28,EDIT,0.85
2023-12-29,AMGN,424.66
2023-12-29,GILD,88.66
2023-12-29,VRTX,478.98
2023-12-29,REGN,1171.96
2023-12-29,BIIB,396.09
2023-12-29,ALNY,103.63
2023-12-29,BMRN,80.51
2023-12-29,SGEN,248.30
2023-12-29,INCY,21.81
2023-12-29,EXEL,62.71
2023-12-29,MRNA,235.72
2023-12-29,BNTX,22.12
2023-12-29,IONS,31.81
2023-12-29,SRPT,49.93
2023-12-29,RARE,13.78
2023-12-29,BLUE,0.59
2023-12-29,FOLD,6.11
2023-12-29,ACAD,3.91
2023-12-29,HALO,203.60
2023-12-29,KRTX,27.10
2023-12-29,IMVT,109.47
2023-12-29,ARWR,431.69
2023-12-29,PCVX,59.38
2023-12-29,BEAM,1.65
2023-12-29,EDIT,0.93
2024-01-01,AMGN,421.63
2024-01-01,GILD,89.52
2024-01-01,VRTX,471.21
2024-01-01,REGN,1171.95
2024-01-01,BIIB,390.32
2024-01-01,ALNY,100.02
2024-01-01,BMRN,82.32
2024-01-01,SGEN,251.19
2024-01-01,INCY,20.52
2024-01-01,EXEL,64.19
2024-01-01,MRNA,233.57
2024-01-01,BNTX,22.52
2024-01-01,IONS,30.88
2024-01-01,SRPT,54.12
2024-01-01,RARE,13.48
2024-01-01,BLUE,0.60
2024-01-01,FOLD,6.03
2024-01-01,ACAD,3.80
2024-01-01,HALO,208.31
2024-01-01,KRTX,27.24
2024-01-01,IMVT,111.11
2024-01-01,ARWR,434.95
2024-01-01,PCVX,59.73
2024-01-01,BEAM,1.61
2024-01-01,EDIT,0.97
2024-01-02,AMGN,419.20
2024-01-02,GILD,90.76
2024-01-02,VRTX,475.87
2024-01-02,REGN,1135.95
2024-01-02,BIIB,389.10
2024-01-02,ALNY,99.13
2024-01-02,BMRN,79.79
2024-01-02,SGEN,255.20
2024-01-02,INCY,20.56
2024-01-02,EXEL,65.83
2024-01-02,MRNA,213.92
2024-01-02,BNTX,21.25
2024-01-02,IONS,31.26
2024-01-02,SRPT,49.91
2024-01-02,RARE,13.55
2024-01-02,BLUE,0.59
2024-01-02,FOLD,5.89
2024-01-02,ACAD,3.71
2024-01-02,HALO,216.18
2024-01-02,KRTX,29.29
2024-01-02,IMVT,104.81
2024-01-02,ARWR,431.86
2024-01-02,PCVX,60.80
2024-01-02,BEAM,1.72
2024-01-02,EDIT,0.92
2024-01-03,AMGN,422.06
2024-01-03,GILD,90.79
2024-01-03,VRTX,466.90
2024-01-03,REGN,1155.95
2024-01-03,BIIB,390.59
2024-01-03,ALNY,103.12
2024-01-03,BMRN,78.16
2024-01-03,SGEN,253.64
2024-01-03,INCY,20.60
2024-01-03,EXEL,68.13
2024-01-03,MRNA,212.94
2024-01-03,BNTX,23.02
2024-01-03,IONS,29.29
2024-01-03,SRPT,51.05
2024-01-03,RARE,12.39
2024-01-03,BLUE,0.61
2024-01-03,FOLD,5.81
2024-01-03,ACAD,3.73
2024-01-03,HALO,211.89
2024-01-03,KRTX,29.89
2024-01-03,IMVT,99.08
2024-01-03,ARWR,475.22
2024-01-03,PCVX,63.53
2024-01-03,BEAM,1.54
2024-01-03,EDIT,0.94
2024-01-04,AMGN,415.50
2024-01-04,GILD,88.72
2024-01-04,VRTX,453.72
2024-01-04,REGN,1176.39
2024-01-04,BIIB,378.87
2024-01-04,ALNY,101.11
2024-01-04,BMRN,78.44
2024-01-04,SGEN,254.25
2024-01-04,INCY,20.99
2024-01-04,EXEL,65.99
2024-01-04,MRNA,208.02
2024-01-04,BNTX,23.88
2024-01-04,IONS,27.85
2024-01-04,SRPT,49.39
2024-01-04,RARE,13.21
2024-01-04,BLUE,0.51
2024-01-04,FOLD,5.82
2024-01-04,ACAD,3.85
2024-01-04,HALO,211.81
2024-01-04,KRTX,30.12
2024-01-04,IMVT,95.09
2024-01-04,ARWR,470.46
2024-01-04,PCVX,66.26
2024-01-04,BEAM,1.61
2024-01-04,EDIT,0.95
2024-01-05,AMGN,420.26
2024-01-05,GILD,87.50
2024-01-05,VRTX,459.60
2024-01-05,REGN,1129.63
2024-01-05,BIIB,350.76
2024-01-05,ALNY,98.96
2024-01-05,BMRN,75.53
2024-01-05,SGEN,261.56
2024-01-05,INCY,21.20
2024-01-05,EXEL,64.90
2024-01-05,MRNA,219.87
2024-01-05,BNTX,24.38
2024-01-05,IONS,29.05
2024-01-05,SRPT,46.05
2024-01-05,RARE,12.73
2024-01-05,BLUE,0.54
2024-01-05,FOLD,6.14
2024-01-05,ACAD,3.69
2024-01-05,HALO,208.53
2024-01-05,KRTX,30.47
2024-01-05,IMVT,99.49
2024-01-05,ARWR,486.03
2024-01-05,PCVX,68.91
2024-01-05,BEAM,1.60
2024-01-05,EDIT,0.92
2024-01-08,AMGN,426.80
2024-01-08,GILD,86.86
2024-01-08,VRTX,474.55
2024-01-08,REGN,1105.99
2024-01-08,BIIB,355.48
2024-01-08,ALNY,94.16
2024-01-08,BMRN,75.31
2024-01-08,SGEN,264.98
2024-01-08,INCY,21.72
2024-01-08,EXEL,63.25
2024-01-08,MRNA,215.94
2024-01-08,BNTX,22.83
2024-01-08,IONS,31.14
2024-01-08,SRPT,44.78
2024-01-08,RARE,11.87
2024-01-08,BLUE,0.50
2024-01-08,FOLD,5.99
2024-01-08,ACAD,3.69
2024-01-08,HALO,220.73
2024-01-08,KRTX,29.34
2024-01-08,IMVT,98.81
2024-01-08,ARWR,449.91
2024-01-08,PCVX,71.26
2024-01-08,BEAM,1.52
2024-01-08,EDIT,0.97
2024-01-09,AMGN,415.05
2024-01-09,GILD,84.84
2024-01-09,VRTX,489.30
2024-01-09,REGN,1095.37
2024-01-09,BIIB,350.19
2024-01-09,ALNY,95.24
2024-01-09,BMRN,76.64
2024-01-09,SGEN,269.53
2024-01-09,INCY,21.56
2024-01-09,EXEL,63.12
2024-01-09,MRNA,217.01
2024-01-09,BNTX,21.59
2024-01-09,IONS,30.03
2024-01-09,SRPT,45.54
2024-01-09,RARE,11.39
2024-01-09,BLUE,0.50
2024-01-09,FOLD,6.00
2024-01-09,ACAD,3.60
2024-01-09,HALO,206.52
2024-01-09,KRTX,28.45
2024-01-09,IMVT,101.11
2024-01-09,ARWR,461.55
2024-01-09,PCVX,69.74
2024-01-09,BEAM,1.52
2024-01-09,EDIT,0.97
2024-01-10,AMGN,404.64
2024-01-10,GILD,82.71
2024-01-10,VRTX,494.61
2024-01-10,REGN,1145.90
2024-01-10,BIIB,360.94
2024-01-10,ALNY,95.78
2024-01-10,BMRN,70.95
2024-01-10,SGEN,275.04
2024-01-10,INCY,22.14
2024-01-10,EXEL,61.91
2024-01-10,MRNA,219.97
2024-01-10,BNTX,21.87
2024-01-10,IONS,29.01
2024-01-10,SRPT,48.18
2024-01-10,RARE,11.25
2024-01-10,BLUE,0.51
2024-01-10,FOLD,6.14
2024-01-10,ACAD,3.62
2024-01-10,HALO,218.53
2024-01-10,KRTX,28.54
2024-01-10,IMVT,99.62
2024-01-10,ARWR,479.79
2024-01-10,PCVX,72.41
2024-01-10,BEAM,1.58
2024-01-10,EDIT,0.95
2024-01-11,AMGN,396.97
2024-01-11,GILD,84.52
2024-01-11,VRTX,503.08
2024-01-11,REGN,1097.70
2024-01-11,BIIB,372.13
2024-01-11,ALNY,90.16
2024-01-11,BMRN,67.28
2024-01-11,SGEN,287.34
2024-01-11,INCY,22.12
2024-01-11,EXEL,63.50
2024-01-11,MRNA,228.55
2024-01-11,BNTX,21.31
2024-01-11,IONS,28.72
2024-01-11,SRPT,49.08
2024-01-11,RARE,10.92
2024-01-11,BLUE,0.54
2024-01-11,FOLD,5.81
2024-01-11,ACAD,3.76
2024-01-11,HALO,215.76
2024-01-11,KRTX,28.27
2024-01-11,IMVT,96.05
2024-01-11,ARWR,479.54
2024-01-11,PCVX,72.28
2024-01-11,BEAM,1.55
2024-01-11,EDIT,0.97
2024-01-12,AMGN,385.50
2024-01-12,GILD,84.35
2024-01-12,VRTX,515.71
2024-01-12,REGN,1108.43
2024-01-12,BIIB,364.63
2024-01-12,ALNY,85.93
2024-01-12,BMRN,66.72
2024-01-12,SGEN,285.86
2024-01-12,INCY,22.39
2024-01-12,EXEL,66.59
2024-01-12,MRNA,225.01
2024-01-12,BNTX,21.42
2024-01-12,IONS,27.52
2024-01-12,SRPT,50.31
2024-01-12,RARE,10.95
2024-01-12,BLUE,0.52
2024-01-12,FOLD,5.98
2024-01-12,ACAD,3.91
2024-01-12,HALO,227.49
2024-01-12,KRTX,26.85
2024-01-12,IMVT,107.81
2024-01-12,ARWR,422.14
2024-01-12,PCVX,76.59
2024-01-12,BEAM,1.63
2024-01-12,EDIT,0.96
2024-01-15,AMGN,387.65
2024-01-15,GILD,82.71
2024-01-15,VRTX,532.13
2024-01-15,REGN,1062.61
2024-01-15,BIIB,352.22
2024-01-15,ALNY,84.92
2024-01-15,BMRN,65.16
2024-01-15,SGEN,288.08
2024-01-15,INCY,22.31
2024-01-15,EXEL,66.01
2024-01-15,MRNA,220.58
2024-01-15,BNTX,18.81
2024-01-15,IONS,27.89
2024-01-15,SRPT,51.69
2024-01-15,RARE,11.47
2024-01-15,BLUE,0.54
2024-01-15,FOLD,6.07
2024-01-15,ACAD,3.88
2024-01-15,HALO,246.01
2024-01-15,KRTX,26.41
2024-01-15,IMVT,95.01
2024-01-15,ARWR,404.32
2024-01-15,PCVX,82.46
2024-01-15,BEAM,1.53
2024-01-15,EDIT,0.98
2024-01-16,AMGN,379.28
2024-01-16,GILD,81.09
2024-01-16,VRTX,529.46
2024-01-16,REGN,1036.46
2024-01-16,BIIB,350.60
2024-01-16,ALNY,87.51
2024-01-16,BMRN,64.22
2024-01-16,SGEN,291.51
2024-01-16,INCY,23.46
2024-01-16,EXEL,69.73
2024-01-16,MRNA,228.73
2024-01-16,BNTX,19.22
2024-01-16,IONS,26.71
2024-01-16,SRPT,52.11
2024-01-16,RARE,11.18
2024-01-16,BLUE,0.55
2024-01-16,FOLD,5.82
2024-01-16,ACAD,3.81
2024-01-16,HALO,238.13
2024-01-16,KRTX,26.07
2024-01-16,IMVT,99.91
2024-01-16,ARWR,407.61
2024-01-16,PCVX,87.35
2024-01-16,BEAM,1.43
2024-01-16,EDIT,0.96
2024-01-17,AMGN,378.24
2024-01-17,GILD,81.14
2024-01-17,VRTX,532.49
2024-01-17,REGN,1040.01
2024-01-17,BIIB,343.05
2024-01-17,ALNY,87.22
2024-01-17,BMRN,63.88
2024-01-17,SGEN,288.30
2024-01-17,INCY,24.52
2024-01-17,EXEL,70.27
2024-01-17,MRNA,226.81
2024-01-17,BNTX,17.81
2024-01-17,IONS,28.22
2024-01-17,SRPT,52.24
2024-01-17,RARE,10.77
2024-01-17,BLUE,0.55
2024-01-17,FOLD,5.91
2024-01-17,ACAD,3.79
2024-01-17,HALO,236.63
2024-01-17,KRTX,27.36
2024-01-17,IMVT,106.54
2024-01-17,ARWR,435.80
2024-01-17,PCVX,93.00
2024-01-17,BEAM,1.49
2024-01-17,EDIT,0.95
2024-01-18,AMGN,384.15
2024-01-18,GILD,82.05
2024-01-18,VRTX,526.17
2024-01-18,REGN,1037.85
2024-01-18,BIIB,328.09
2024-01-18,ALNY,85.76
2024-01-18,BMRN,65.18
2024-01-18,SGEN,285.51
2024-01-18,INCY,23.80
2024-01-18,EXEL,69.57
2024-01-18,MRNA,245.53
2024-01-18,BNTX,17.98
2024-01-18,IONS,29.79
2024-01-18,SRPT,54.72
2024-01-18,RARE,10.99
2024-01-18,BLUE,0.56
2024-01-18,FOLD,5.71
2024-01-18,ACAD,3.49
2024-01-18,HALO,231.16
2024-01-18,KRTX,27.46
2024-01-18,IMVT,107.50
2024-01-18,ARWR,458.98
2024-01-18,PCVX,92.26
2024-01-18,BEAM,1.32
2024-01-18,EDIT,0.95
2024-01-19,AMGN,382.72
2024-01-19,GILD,81.10
2024-01-19,VRTX,511.72
2024-01-19,REGN,1031.12
2024-01-19,BIIB,314.95
2024-01-19,ALNY,87.74
2024-01-19,BMRN,66.18
2024-01-19,SGEN,281.38
2024-01-19,INCY,24.21
2024-01-19,EXEL,69.41
2024-01-19,MRNA,253.88
2024-01-19,BNTX,18.75
2024-01-19,IONS,29.63
2024-01-19,SRPT,57.99
2024-01-19,RARE,10.58
2024-01-19,BLUE,0.60
2024-01-19,FOLD,5.53
2024-01-19,ACAD,3.40
2024-01-19,HALO,233.53
2024-01-19,KRTX,27.69
2024-01-19,IMVT,112.13
2024-01-19,ARWR,472.98
2024-01-19,PCVX,87.46
2024-01-19,BEAM,1.23
2024-01-19,EDIT,0.92
2024-01-22,AMGN,383.11
2024-01-22,GILD,80.11
2024-01-22,VRTX,505.63
2024-01-22,REGN,1025.24
2024-01-22,BIIB,313.84
2024-01-22,ALNY,88.63
2024-01-22,BMRN,65.42
2024-01-22,SGEN,280.56
2024-01-22,INCY,23.55
2024-01-22,EXEL,69.73
2024-01-22,MRNA,271.59
2024-01-22,BNTX,19.74
2024-01-22,IONS,29.43
2024-01-22,SRPT,59.88
2024-01-22,RARE,10.60
2024-01-22,BLUE,0.58
2024-01-22,FOLD,5.42
2024-01-22,ACAD,3.29
2024-01-22,HALO,234.90
2024-01-22,KRTX,29.06
2024-01-22,IMVT,122.72
2024-01-22,ARWR,442.76
2024-01-22,PCVX,94.09
2024-01-22,BEAM,1.18
2024-01-22,EDIT,0.88
2024-01-23,AMGN,381.88
2024-01-23,GILD,80.78
2024-01-23,VRTX,499.64
2024-01-23,REGN,1032.32
2024-01-23,BIIB,307.04
2024-01-23,ALNY,87.07
2024-01-23,BMRN,65.24
2024-01-23,SGEN,284.33
2024-01-23,INCY,24.78
2024-01-23,EXEL,70.30
2024-01-23,MRNA,257.00
2024-01-23,BNTX,21.73
2024-01-23,IONS,28.78
2024-01-23,SRPT,64.42
2024-01-23,RARE,11.84
2024-01-23,BLUE,0.58
2024-01-23,FOLD,5.58
2024-01-23,ACAD,3.25
2024-01-23,HALO,241.30
2024-01-23,KRTX,26.97
2024-01-23,IMVT,119.76
2024-01-23,ARWR,437.26
2024-01-23,PCVX,97.18
2024-01-23,BEAM,1.24
2024-01-23,EDIT,0.81
2024-01-24,AMGN,381.18
2024-01-24,GILD,80.47
2024-01-24,VRTX,494.08
2024-01-24,REGN,1000.68
2024-01-24,BIIB,291.44
2024-01-24,ALNY,92.44
2024-01-24,BMRN,64.53
2024-01-24,SGEN,283.82
2024-01-24,INCY,24.25
2024-01-24,EXEL,72.67
2024-01-24,MRNA,251.22
2024-01-24,BNTX,22.02
2024-01-24,IONS,27.67
2024-01-24,SRPT,65.95
2024-01-24,RARE,11.57
2024-01-24,BLUE,0.59
2024-01-24,FOLD,5.76
2024-01-24,ACAD,3.18
2024-01-24,HALO,235.39
2024-01-24,KRTX,26.18
2024-01-24,IMVT,131.96
2024-01-24,ARWR,425.85
2024-01-24,PCVX,96.99
2024-01-24,BEAM,1.31
2024-01-24,EDIT,0.81
2024-01-25,AMGN,376.13
2024-01-25,GILD,80.67
2024-01-25,VRTX,481.44
2024-01-25,REGN,1020.37
2024-01-25,BIIB,285.93
2024-01-25,ALNY,97.64
2024-01-25,BMRN,66.11
2024-01-25,SGEN,277.25
2024-01-25,INCY,24.76
2024-01-25,EXEL,69.70
2024-01-25,MRNA,233.84
2024-01-25,BNTX,21.20
2024-01-25,IONS,28.01
2024-01-25,SRPT,72.01
2024-01-25,RARE,11.14
2024-01-25,BLUE,0.55
2024-01-25,FOLD,5.95
2024-01-25,ACAD,3.27
2024-01-25,HALO,250.55
2024-01-25,KRTX,24.10
2024-01-25,IMVT,124.75
2024-01-25,ARWR,404.30
2024-01-25,PCVX,96.61
2024-01-25,BEAM,1.30
2024-01-25,EDIT,0.87
2024-01-26,AMGN,379.71
2024-01-26,GILD,79.03
2024-01-26,VRTX,482.90
2024-01-26,REGN,1052.89
2024-01-26,BIIB,296.42
2024-01-26,ALNY,94.23
2024-01-26,BMRN,67.55
2024-01-26,SGEN,288.71
2024-01-26,INCY,24.50
2024-01-26,EXEL,71.07
2024-01-26,MRNA,239.57
2024-01-26,BNTX,21.34
2024-01-26,IONS,28.23
2024-01-26,SRPT,68.75
2024-01-26,RARE,11.50
2024-01-26,BLUE,0.60
2024-01-26,FOLD,6.08
2024-01-26,ACAD,3.25
2024-01-26,HALO,243.37
2024-01-26,KRTX,25.45
2024-01-26,IMVT,110.13
2024-01-26,ARWR,427.96
2024-01-26,PCVX,93.99
2024-01-26,BEAM,1.34
2024-01-26,EDIT,0.90
2024-01-29,AMGN,382.42
2024-01-29,GILD,78.80
2024-01-29,VRTX,465.87
2024-01-29,REGN,1063.94
2024-01-29,BIIB,283.41
2024-01-29,ALNY,97.84
2024-01-29,BMRN,67.34
2024-01-29,SGEN,304.94
2024-01-29,INCY,24.05
2024-01-29,EXEL,73.97
2024-01-29,MRNA,244.71
2024-01-29,BNTX,19.20
2024-01-29,IONS,27.45
2024-01-29,SRPT,66.33
2024-01-29,RARE,12.02
2024-01-29,BLUE,0.63
2024-01-29,FOLD,6.20
2024-01-29,ACAD,3.56
2024-01-29,HALO,222.99
2024-01-29,KRTX,23.49
2024-01-29,IMVT,108.86
2024-01-29,ARWR,462.52
2024-01-29,PCVX,96.26
2024-01-29,BEAM,1.42
2024-01-29,EDIT,0.84
2024-01-30,AMGN,374.23
2024-01-30,GILD,80.80
2024-01-30,VRTX,463.03
2024-01-30,REGN,1053.59
2024-01-30,BIIB,289.95
2024-01-30,ALNY,94.28
2024-01-30,BMRN,68.68
2024-01-30,SGEN,307.88
2024-01-30,INCY,22.80
2024-01-30,EXEL,76.11
2024-01-30,MRNA,249.70
2024-01-30,BNTX,19.31
2024-01-30,IONS,27.31
2024-01-30,SRPT,67.77
2024-01-30,RARE,12.53
2024-01-30,BLUE,0.69
2024-01-30,FOLD,5.99
2024-01-30,ACAD,3.35
2024-01-30,HALO,226.39
2024-01-30,KRTX,23.39
2024-01-30,IMVT,109.47
2024-01-30,ARWR,460.66
2024-01-30,PCVX,94.46
2024-01-30,BEAM,1.32
2024-01-30,EDIT,0.81
2024-01-31,AMGN,371.99
2024-01-31,GILD,78.82
2024-01-31,VRTX,447.09
2024-01-31,REGN,1072.39
2024-01-31,BIIB,277.82
2024-01-31,ALNY,97.28
2024-01-31,BMRN,67.81
2024-01-31,SGEN,303.50
2024-01-31,INCY,22.05
2024-01-31,EXEL,77.08
2024-01-31,MRNA,259.21
2024-01-31,BNTX,18.04
2024-01-31,IONS,26.74
2024-01-31,SRPT,71.45
2024-01-31,RARE,13.75
2024-01-31,BLUE,0.71
2024-01-31,FOLD,6.08
2024-01-31,ACAD,3.43
2024-01-31,HALO,218.44
2024-01-31,KRTX,24.08
2024-01-31,IMVT,114.92
2024-01-31,ARWR,486.42
2024-01-31,PCVX,97.77
2024-01-31,BEAM,1.35
2024-01-31,EDIT,0.89
2024-02-01,AMGN,368.94
2024-02-01,GILD,78.62
2024-02-01,VRTX,458.92
2024-02-01,REGN,1058.29
2024-02-01,BIIB,273.65
2024-02-01,ALNY,97.78
2024-02-01,BMRN,70.03
2024-02-01,SGEN,299.06
2024-02-01,INCY,21.78
2024-02-01,EXEL,79.81
2024-02-01,MRNA,243.89
2024-02-01,BNTX,17.18
2024-02-01,IONS,25.10
2024-02-01,SRPT,72.64
2024-02-01,RARE,12.85
2024-02-01,BLUE,0.74
2024-02-01,FOLD,6.32
2024-02-01,ACAD,3.39
2024-02-01,HALO,211.58
2024-02-01,KRTX,24.71
2024-02-01,IMVT,125.28
2024-02-01,ARWR,491.35
2024-02-01,PCVX,96.43
2024-02-01,BEAM,1.35
2024-02-01,EDIT,0.90
2024-02-02,AMGN,364.58
2024-02-02,GILD,78.76
2024-02-02,VRTX,459.37
2024-02-02,REGN,1108.47
2024-02-02,BIIB,272.65
2024-02-02,ALNY,97.06
2024-02-02,BMRN,71.88
2024-02-02,SGEN,298.58
2024-02-02,INCY,22.11
2024-02-02,EXEL,80.90
2024-02-02,MRNA,240.46
2024-02-02,BNTX,18.11
2024-02-02,IONS,25.08
2024-02-02,SRPT,76.83
2024-02-02,RARE,12.50
2024-02-02,BLUE,0.73
2024-02-02,FOLD,6.39
2024-02-02,ACAD,3.33
2024-02-02,HALO,212.14
2024-02-02,KRTX,25.70
2024-02-02,IMVT,124.36
2024-02-02,ARWR,499.37
2024-02-02,PCVX,98.91
2024-02-02,BEAM,1.37
2024-02-02,EDIT,0.92
2024-02-05,AMGN,366.47
2024-02-05,GILD,80.96
2024-02-05,VRTX,462.20
2024-02-05,REGN,1093.70
2024-02-05,BIIB,277.38
2024-02-05,ALNY,94.02
2024-02-05,BMRN,71.45
2024-02-05,SGEN,304.19
2024-02-05,INCY,20.55
2024-02-05,EXEL,79.91
2024-02-05,MRNA,277.82
2024-02-05,BNTX,18.59
2024-02-05,IONS,25.25
2024-02-05,SRPT,81.40
2024-02-05,RARE,11.88
2024-02-05,BLUE,0.68
2024-02-05,FOLD,5.84
2024-02-05,ACAD,3.30
2024-02-05,HALO,214.23
2024-02-05,KRTX,25.20
2024-02-05,IMVT,122.52
2024-02-05,ARWR,516.78
2024-02-05,PCVX,92.67
2024-02-05,BEAM,1.40
2024-02-05,EDIT,0.95
2024-02-06,AMGN,367.00
2024-02-06,GILD,80.60
2024-02-06,VRTX,451.37
2024-02-06,REGN,1096.63
2024-02-06,BIIB,265.87
2024-02-06,ALNY,91.47
2024-02-06,BMRN,72.75
2024-02-06,SGEN,294.56
2024-02-06,INCY,21.56
2024-02-06,EXEL,75.99
2024-02-06,MRNA,265.68
2024-02-06,BNTX,19.82
2024-02-06,IONS,25.16
2024-02-06,SRPT,78.70
2024-02-06,RARE,13.10
2024-02-06,BLUE,0.65
2024-02-06,FOLD,6.16
2024-02-06,ACAD,3.27
2024-02-06,HALO,217.17
2024-02-06,KRTX,24.86
2024-02-06,IMVT,118.38
2024-02-06,ARWR,474.19
2024-02-06,PCVX,91.23
2024-02-06,BEAM,1.48
2024-02-06,EDIT,1.04
2024-02-07,AMGN,375.88
2024-02-07,GILD,79.65
2024-02-07,VRTX,454.33
2024-02-07,REGN,1130.03
2024-02-07,BIIB,263.41
2024-02-07,ALNY,92.94
2024-02-07,BMRN,73.85
2024-02-07,SGEN,295.01
2024-02-07,INCY,22.80
2024-02-07,EXEL,72.05
2024-02-07,MRNA,273.92
2024-02-07,BNTX,21.10
2024-02-07,IONS,26.46
2024-02-07,SRPT,75.74
2024-02-07,RARE,12.06
2024-02-07,BLUE,0.61
2024-02-07,FOLD,5.73
2024-02-07,ACAD,3.26
2024-02-07,HALO,211.40
2024-02-07,KRTX,26.33
2024-02-07,IMVT,127.40
2024-02-07,ARWR,497.36
2024-02-07,PCVX,91.29
2024-02-07,BEAM,1.50
2024-02-07,EDIT,1.05
2024-02-08,AMGN,378.74
2024-02-08,GILD,80.68
2024-02-08,VRTX,446.32
2024-02-08,REGN,1121.11
2024-02-08,BIIB,266.88
2024-02-08,ALNY,89.41
2024-02-08,BMRN,72.12
2024-02-08,SGEN,298.55
2024-02-08,INCY,23.23
2024-02-08,EXEL,70.59
2024-02-08,MRNA,266.38
2024-02-08,BNTX,19.59
2024-02-08,IONS,24.66
2024-02-08,SRPT,78.95
2024-02-08,RARE,11.18
2024-02-08,BLUE,0.61
2024-02-08,FOLD,5.65
2024-02-08,ACAD,3.23
2024-02-08,HALO,217.36
2024-02-08,KRTX,26.78
2024-02-08,IMVT,127.85
2024-02-08,ARWR,461.37
2024-02-08,PCVX,94.37
2024-02-08,BEAM,1.39
2024-02-08,EDIT,0.99
2024-02-09,AMGN,374.97
2024-02-09,GILD,78.98
2024-02-09,VRTX,445.70
2024-02-09,REGN,1148.57
2024-02-09,BIIB,272.01
2024-02-09,ALNY,93.84
2024-02-09,BMRN,72.91
2024-02-09,SGEN,306.31
2024-02-09,INCY,22.61
2024-02-09,EXEL,69.24
2024-02-09,MRNA,272.16
2024-02-09,BNTX,18.59
2024-02-09,IONS,24.54
2024-02-09,SRPT,74.08
2024-02-09,RARE,11.15
2024-02-09,BLUE,0.60
2024-02-09,FOLD,5.55
2024-02-09,ACAD,3.27
2024-02-09,HALO,210.50
2024-02-09,KRTX,25.48
2024-02-09,IMVT,132.16
2024-02-09,ARWR,490.86
2024-02-09,PCVX,94.22
2024-02-09,BEAM,1.35
2024-02-09,EDIT,0.94
2024-02-12,AMGN,384.52
2024-02-12,GILD,78.88
2024-02-12,VRTX,440.83
2024-02-12,REGN,1145.65
2024-02-12,BIIB,263.74
2024-02-12,ALNY,94.34
2024-02-12,BMRN,77.37
2024-02-12,SGEN,307.69
2024-02-12,INCY,22.53
2024-02-12,EXEL,67.90
2024-02-12,MRNA,289.51
2024-02-12,BNTX,18.59
2024-02-12,IONS,23.34
2024-02-12,SRPT,72.68
2024-02-12,RARE,11.55
2024-02-12,BLUE,0.59
2024-02-12,FOLD,5.64
2024-02-12,ACAD,3.33
2024-02-12,HALO,212.70
2024-02-12,KRTX,26.59
2024-02-12,IMVT,140.25
2024-02-12,ARWR,494.17
2024-02-12,PCVX,93.52
2024-02-12,BEAM,1.24
2024-02-12,EDIT,1.01
2024-02-13,AMGN,385.88
2024-02-13,GILD,80.25
2024-02-13,VRTX,443.83
2024-02-13,REGN,1097.02
2024-02-13,BIIB,268.46
2024-02-13,ALNY,94.64
2024-02-13,BMRN,74.84
2024-02-13,SGEN,314.34
2024-02-13,INCY,22.49
2024-02-13,EXEL,66.56
2024-02-13,MRNA,280.06
2024-02-13,BNTX,18.33
2024-02-13,IONS,24.36
2024-02-13,SRPT,67.55
2024-02-13,RARE,12.15
2024-02-13,BLUE,0.59
2024-02-13,FOLD,5.90
2024-02-13,ACAD,3.08
2024-02-13,HALO,205.25
2024-02-13,KRTX,25.64
2024-02-13,IMVT,146.26
2024-02-13,ARWR,475.85
2024-02-13,PCVX,95.12
2024-02-13,BEAM,1.28
2024-02-13,EDIT,0.97
